period,Total_pensions_pre-2016_cost,Total_net_pensions_pre-2016,Total_pensions_post-2016_cost,Total_net_pensions_post-2016,Total_retirement_benefits_pre-2016,Total_survivors_pensions_pre-2016,Total_retirement_benefits_post-2016,Total_survivors_pensions_post-2016,Total_universal_pensions_cost,Total_net_universal_pensions,Total_thirteenth_month_of_pension_pre-2016_cost,Total_net_thirteenth_month_of_pension_pre-2016,Total_thirteenth_month_of_pension_post-2016_cost,Total_net_thirteenth_month_of_pension_post-2016,Total_thirteenth_month_of_universal_pension_cost,Total_net_thirteenth_month_of_universal_pension
142,35348237.0306072,33887470.0802006,35484129.2905075,34015216.8807679,24866876.2202555,9020593.85994513,24994623.4361411,9020593.44462678,5761731.8078416,5588879.85360635,5884225.98916913,5563758.94751112,5906876.13111369,5585053.09621144,960288.634640266,931479.975601058
143,34743898.63758,33308313.9533633,34874945.8175688,33431502.9238892,24401385.1505279,8906928.80283532,24524574.5293101,8906928.39457907,5796640.12923453,5622740.92535749,0,0,0,0,0,0
144,35492971.1218882,34026365.4832287,35624867.6933368,34150352.9740206,24901806.4706901,9124559.01253865,25025794.3778916,9124558.59612902,5962720.01991728,5783838.41931976,5903891.39084904,5581995.67853664,5925874.98850718,5602663.28349622,993786.669986214,963973.069886628
145,35102894.5748505,33652971.9137093,35231896.6055675,33774238.4550414,24666898.6453375,8986073.26837183,24788165.5959119,8986072.85912954,6013280.78445696,5832882.36092325,0,0,0,0,0,0
146,35943569.5312451,34459528.526221,36073941.2776699,34582082.688541,25286985.1117563,9172543.41446472,25409539.6684186,9172543.02012241,6257288.25125804,6069569.6037203,5978751.67351211,5653794.55851866,6000481.13491637,5674223.240117,1042881.37520967,1011594.93395338
147,35420625.8566577,33958125.9111393,35546240.9716648,34076208.7596561,24895173.922899,9062951.98824037,25013257.1630183,9062951.59663783,6238781.11445346,6051617.68101986,0,0,0,0,0,0
148,36173161.6183082,34680034.8056953,36300788.9702175,34800009.3285409,25466959.5620049,9213075.24369047,25586934.4836979,9213074.84484297,6455670.45026802,6262000.33675998,6014458.83047318,5687275.36113698,6035730.9089919,5707274.10622286,1075945.07504467,1043666.72279333
149,35709918.9232075,34236908.4005457,35834876.3614773,34354373.121744,25134965.7732957,9101942.62725003,25252430.8784047,9101942.24333933,6433168.80676785,6240173.74256482,0,0,0,0,0,0
150,36445481.9116815,34942972.0194325,36571551.7938955,35061481.0353652,25645386.8039869,9297585.21544553,25763896.2105165,9297584.82484869,6608943.15317821,6410674.85858286,6058984.05688736,5729719.41917556,6079996.29375487,5749473.94326306,1101490.5255297,1068445.80976381
151,35942307.3701745,34462045.9201345,36063919.860074,34576364.930725,25357930.7508539,9104115.16928055,25472250.1574684,9104114.77325663,6622540.22611231,6423864.01932894,0,0,0,0,0,0
152,36887747.7222384,35368970.7001469,37010007.544955,35483898.3952039,26090209.9198853,9278760.78026162,26205138.0293804,9278760.36582346,6901379.39522574,6694338.01336897,6132701.60108755,5800140.40855471,6153078.85198418,5819298.13042039,1150229.89920429,1115723.00222816
